sectioncode,Municipio,Mesa,sec,dis,Votos Totales,Votos Blancos,Votos Nulos,IZQESP,CEUS,FO,AHORA REPÚBLICAS (ERC-EH BILDU-BNG-ARA MÉS),JUNTS UE,PSOE,ANDALUCISTAS,IE,VOX,PP,ESCAÑOS EN BLANCO,CRT,PODEMOS,PFAC,PCTE,PCPE/PCPC,SUMAR ANDALUCÍA,PACMA,CREE EN EUROPA,PMR,"AGRUPACIÓN DE ELECTORES ""SE ACABÓ LA FIESTA""",F,EXISTE,Cs,FE de las JONS,SAE,J.U.E.X.,PH,VOLT,RECORTES CERO,EXTREMEÑOS,GLG,PIRATAS / REBELDES,PREPAL,max,p_ganador,ganador,%blanco,%nulo,IZQESP,CEUS,FO,AHORA REPÚBLICAS (ERC-EH BILDU-BNG-ARA MÉS),JUNTS UE,PSOE,ANDALUCISTAS,IE,VOX,PP,ESCAÑOS EN BLANCO,CRT,PODEMOS,PFAC,PCTE,PCPE/PCPC,SUMAR ANDALUCÍA,PACMA,CREE EN EUROPA,PMR,"AGRUPACIÓN DE ELECTORES ""SE ACABÓ LA FIESTA""",F,EXISTE,Cs,FE de las JONS,SAE,J.U.E.X.,PH,VOLT,RECORTES CERO,EXTREMEÑOS,GLG,PIRATAS / REBELDES,PREPAL,Distrito
2900802001,Alhaurín el Grande,2001,1,2,441,0,3,0,0,2,1,1,94,0,0,54,222,0,0,6,0,0,0,14,9,0,0,26,0,0,5,1,0,0,0,3,0,0,0,0,0,222,10,PP,0,"0,7",0,0,"0,5","0,2","0,2","21,3",0,0,"12,2","50,3",0,0,"1,4",0,0,0,"3,2",2,0,0,"5,9",0,0,"1,1","0,2",0,0,0,"0,7",0,0,0,0,0,"Sección 1,Distrito 2"
2900802003,Alhaurín el Grande,2003,3,2,642,4,4,1,0,2,0,0,146,0,5,105,239,0,1,8,0,0,0,20,3,0,0,93,2,2,3,0,1,0,0,1,1,0,0,1,0,239,10,PP,"0,6","0,6","0,2",0,"0,3",0,0,"22,7",0,"0,8","16,4","37,2",0,"0,2","1,2",0,0,0,"3,1","0,5",0,0,"14,5","0,3","0,3","0,5",0,"0,2",0,0,"0,2","0,2",0,0,"0,2",0,"Sección 3,Distrito 2"
2900802004,Alhaurín el Grande,2004,4,2,509,0,5,1,0,6,0,0,139,8,1,74,196,0,0,9,2,0,1,13,1,0,0,49,0,0,3,0,1,0,0,0,0,0,0,0,0,196,10,PP,0,1,"0,2",0,"1,2",0,0,"27,3","1,6","0,2","14,5","38,5",0,0,"1,8","0,4",0,"0,2","2,6","0,2",0,0,"9,6",0,0,"0,6",0,"0,2",0,0,0,0,0,0,0,0,"Sección 4,Distrito 2"
2900803001,Alhaurín el Grande,3001,1,3,713,3,9,0,0,2,2,0,135,6,7,106,267,0,0,14,0,2,0,39,9,0,0,100,0,4,5,0,0,0,0,0,3,0,0,0,0,267,10,PP,"0,4","1,3",0,0,"0,3","0,3",0,"18,9","0,8",1,"14,9","37,4",0,0,2,0,"0,3",0,"5,5","1,3",0,0,14,0,"0,6","0,7",0,0,0,0,0,"0,4",0,0,0,0,"Sección 1,Distrito 3"
2900803002,Alhaurín el Grande,3002,2,3,584,0,3,2,0,1,0,0,131,3,1,109,240,0,0,10,1,0,1,18,1,0,0,57,0,0,5,0,0,0,0,1,0,0,0,0,0,240,10,PP,0,"0,5","0,3",0,"0,2",0,0,"22,4","0,5","0,2","18,7","41,1",0,0,"1,7","0,2",0,"0,2","3,1","0,2",0,0,"9,8",0,0,"0,9",0,0,0,0,"0,2",0,0,0,0,0,"Sección 2,Distrito 3"
2900803003,Alhaurín el Grande,3003,3,3,296,3,1,1,0,1,2,0,60,0,3,60,101,0,0,3,0,0,1,11,2,0,0,44,0,0,2,0,0,0,0,0,0,0,0,0,1,101,10,PP,1,"0,3","0,3",0,"0,3","0,7",0,"20,3",0,1,"20,3","34,1",0,0,1,0,0,"0,3","3,7","0,7",0,0,"14,9",0,0,"0,7",0,0,0,0,0,0,0,0,0,"0,3","Sección 3,Distrito 3"
2900901001,Almáchar,1001,1,1,639,13,17,1,0,4,1,0,275,0,1,36,104,0,0,10,0,0,3,140,4,0,0,27,0,1,1,0,1,0,0,0,0,0,0,0,0,275,6,PSOE,2,"2,7","0,2",0,"0,6","0,2",0,43,0,"0,2","5,6","16,3",0,0,"1,6",0,0,"0,5","21,9","0,6",0,0,"4,2",0,"0,2","0,2",0,"0,2",0,0,0,0,0,0,0,0,"Sección 1,Distrito 1"
2901001001,Almargen,1001,1,1,452,3,13,0,0,0,0,0,205,0,0,41,147,0,0,1,0,1,0,25,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,205,6,PSOE,"0,7","2,9",0,0,0,0,0,"45,4",0,0,"9,1","32,5",0,0,"0,2",0,"0,2",0,"5,5",0,0,0,"3,3",0,0,"0,2",0,0,0,0,0,0,0,0,0,0,"Sección 1,Distrito 1"
2901001002,Almargen,1002,2,1,329,2,17,0,0,0,0,0,151,0,0,16,120,0,0,1,0,0,0,5,3,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,151,6,PSOE,"0,6","5,2",0,0,0,0,0,"45,9",0,0,"4,9","36,5",0,0,"0,3",0,0,0,"1,5","0,9",0,0,4,0,0,0,0,0,0,0,"0,3",0,0,0,0,0,"Sección 2,Distrito 1"
2901101001,Almogía,1001,1,1,343,0,0,4,0,0,0,0,167,0,0,23,124,0,0,1,0,0,0,9,2,0,0,10,0,0,1,0,0,0,0,2,0,0,0,0,0,167,6,PSOE,0,0,"1,2",0,0,0,0,"48,7",0,0,"6,7","36,2",0,0,"0,3",0,0,0,"2,6","0,6",0,0,"2,9",0,0,"0,3",0,0,0,0,"0,6",0,0,0,0,0,"Sección 1,Distrito 1"
2901101002,Almogía,1002,2,1,590,5,2,1,0,1,1,0,291,1,0,55,180,0,0,4,0,0,0,10,4,0,0,33,1,0,1,0,0,0,0,0,0,0,0,0,0,291,6,PSOE,"0,8","0,3","0,2",0,"0,2","0,2",0,"49,3","0,2",0,"9,3","30,5",0,0,"0,7",0,0,0,"1,7","0,7",0,0,"5,6","0,2",0,"0,2",0,0,0,0,0,0,0,0,0,0,"Sección 2,Distrito 1"
2901101003,Almogía,1003,3,1,114,0,4,0,0,0,0,0,49,0,0,14,24,0,4,0,0,1,0,2,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,49,6,PSOE,0,"3,5",0,0,0,0,0,43,0,0,"12,3","21,1",0,"3,5",0,0,"0,9",0,"1,8","0,9",0,0,"13,2",0,0,0,0,0,0,0,0,0,0,0,0,0,"Sección 3,Distrito 1"
2901101004,Almogía,1004,4,1,123,0,1,0,0,0,0,0,41,0,0,20,35,0,0,4,0,0,0,5,1,0,0,11,1,0,2,0,0,0,0,2,0,0,0,0,0,41,6,PSOE,0,"0,8",0,0,0,0,0,"33,3",0,0,"16,3","28,5",0,0,"3,3",0,0,0,"4,1","0,8",0,0,"8,9","0,8",0,"1,6",0,0,0,0,"1,6",0,0,0,0,0,"Sección 4,Distrito 1"
2901201001,Álora,1001,1,1,514,3,5,1,0,0,0,1,213,3,0,34,190,0,0,8,0,1,0,13,5,0,0,31,0,0,5,1,0,0,0,0,0,0,0,0,0,213,6,PSOE,"0,6",1,"0,2",0,0,0,"0,2","41,4","0,6",0,"6,6",37,0,0,"1,6",0,"0,2",0,"2,5",1,0,0,6,0,0,1,"0,2",0,0,0,0,0,0,0,0,0,"Sección 1,Distrito 1"
2901201002,Álora,1002,2,1,493,10,11,0,0,5,0,0,210,0,0,50,130,0,0,12,0,0,1,36,8,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,210,6,PSOE,2,"2,2",0,0,1,0,0,"42,6",0,0,"10,1","26,4",0,0,"2,4",0,0,"0,2","7,3","1,6",0,0,"4,1",0,0,0,0,0,0,0,0,0,0,0,0,0,"Sección 2,Distrito 1"
2901201003,Álora,1003,3,1,612,4,18,1,0,3,0,0,254,2,1,57,168,1,0,9,2,1,0,41,4,0,0,37,1,0,7,0,1,0,0,0,0,0,0,0,0,254,6,PSOE,"0,7","2,9","0,2",0,"0,5",0,0,"41,5","0,3","0,2","9,3","27,5","0,2",0,"1,5","0,3","0,2",0,"6,7","0,7",0,0,6,"0,2",0,"1,1",0,"0,2",0,0,0,0,0,0,0,0,"Sección 3,Distrito 1"
2901202001,Álora,2001,1,2,415,2,1,2,0,3,1,0,118,2,0,34,181,0,0,11,1,0,0,30,2,0,0,25,0,0,2,0,0,0,0,0,0,0,0,0,0,181,10,PP,"0,5","0,2","0,5",0,"0,7","0,2",0,"28,4","0,5",0,"8,2","43,6",0,0,"2,7","0,2",0,0,"7,2","0,5",0,0,6,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,"Sección 1,Distrito 2"
2901202002,Álora,2002,2,2,390,1,0,0,0,1,0,0,221,0,0,39,77,0,0,11,0,1,0,18,1,1,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,221,6,PSOE,"0,3",0,0,0,"0,3",0,0,"56,7",0,0,10,"19,7",0,0,"2,8",0,"0,3",0,"4,6","0,3","0,3",0,"4,6",0,0,"0,3",0,0,0,0,0,0,0,0,0,0,"Sección 2,Distrito 2"
2901202003,Álora,2003,3,2,358,1,3,1,0,2,0,0,109,0,0,54,137,0,0,9,0,0,0,11,1,0,0,20,1,1,4,2,1,0,0,1,0,0,0,0,0,137,10,PP,"0,3","0,8","0,3",0,"0,6",0,0,"30,4",0,0,"15,1","38,3",0,0,"2,5",0,0,0,"3,1","0,3",0,0,"5,6","0,3","0,3","1,1","0,6","0,3",0,0,"0,3",0,0,0,0,0,"Sección 3,Distrito 2"
2901203001,Álora,3001,1,3,646,4,2,0,0,1,2,0,220,3,0,86,224,0,0,12,1,0,0,21,3,0,0,51,0,1,7,0,4,0,1,0,3,0,0,0,0,224,10,PP,"0,6","0,3",0,0,"0,2","0,3",0,"34,1","0,5",0,"13,3","34,7",0,0,"1,9","0,2",0,0,"3,3","0,5",0,0,"7,9",0,"0,2","1,1",0,"0,6",0,"0,2",0,"0,5",0,0,0,0,"Sección 1,Distrito 3"
2901203002,Álora,3002,2,3,350,7,5,2,0,0,1,1,137,0,0,26,112,0,0,6,0,0,0,27,1,0,0,17,0,1,3,0,0,0,1,3,0,0,0,0,0,137,6,PSOE,2,"1,4","0,6",0,0,"0,3","0,3","39,1",0,0,"7,4",32,0,0,"1,7",0,0,0,"7,7","0,3",0,0,"4,9",0,"0,3","0,9",0,0,0,"0,3","0,9",0,0,0,0,0,"Sección 2,Distrito 3"
2901204001,Álora,4001,1,4,668,5,10,2,0,1,0,0,318,0,0,54,167,2,0,5,1,0,1,43,9,0,0,46,0,0,3,0,0,0,0,0,0,1,0,0,0,318,6,PSOE,"0,7","1,5","0,3",0,"0,1",0,0,"47,6",0,0,"8,1",25,"0,3",0,"0,7","0,1",0,"0,1","6,4","1,3",0,0,"6,9",0,0,"0,4",0,0,0,0,0,0,"0,1",0,0,0,"Sección 1,Distrito 4"
2901301001,Alozaina,1001,1,1,446,3,5,1,0,0,2,0,172,4,0,26,152,0,0,10,1,1,0,47,2,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,0,172,6,PSOE,"0,7","1,1","0,2",0,0,"0,4",0,"38,6","0,9",0,"5,8","34,1",0,0,"2,2","0,2","0,2",0,"10,5","0,4",0,0,"3,8",0,0,"0,7",0,0,0,0,0,0,0,0,0,0,"Sección 1,Distrito 1"
2901301002,Alozaina,1002,2,1,462,5,11,1,0,3,1,0,164,2,0,43,147,0,0,10,1,0,0,51,2,0,0,18,0,1,2,0,0,0,0,0,0,0,0,0,0,164,6,PSOE,"1,1","2,4","0,2",0,"0,6","0,2",0,"35,5","0,4",0,"9,3","31,8",0,0,"2,2","0,2",0,0,11,"0,4",0,0,"3,9",0,"0,2","0,4",0,0,0,0,0,0,0,0,0,0,"Sección 2,Distrito 1"
2901401001,Alpandeire,1001,1,1,85,2,0,0,0,0,0,0,26,0,0,9,30,0,0,7,0,0,1,4,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,30,10,PP,"2,4",0,0,0,0,0,0,"30,6",0,0,"10,6","35,3",0,0,"8,2",0,0,"1,2","4,7","3,5",0,0,0,0,0,0,"2,4","1,2",0,0,0,0,0,0,0,0,"Sección 1,Distrito 1"
2901501001,Antequera,1001,1,1,374,0,6,0,0,5,0,0,120,5,0,31,160,0,0,7,0,1,0,8,3,0,0,20,1,1,4,2,0,0,0,0,0,0,0,0,0,160,10,PP,0,"1,6",0,0,"1,3",0,0,"32,1","1,3",0,"8,3","42,8",0,0,"1,9",0,"0,3",0,"2,1","0,8",0,0,"5,3","0,3","0,3","1,1","0,5",0,0,0,0,0,0,0,0,0,"Sección 1,Distrito 1"
2901501002,Antequera,1002,2,1,567,1,8,0,0,1,2,0,138,1,0,50,306,0,0,3,0,2,0,21,0,0,0,28,0,0,4,0,0,0,0,0,1,0,0,0,1,306,10,PP,"0,2","1,4",0,0,"0,2","0,4",0,"24,3","0,2",0,"8,8",54,0,0,"0,5",0,"0,4",0,"3,7",0,0,0,"4,9",0,0,"0,7",0,0,0,0,0,"0,2",0,0,0,"0,2","Sección 2,Distrito 1"
2901501003,Antequera,1003,3,1,506,6,1,0,0,0,0,0,90,0,0,35,307,0,0,3,0,1,2,20,1,0,0,38,0,0,2,0,0,0,0,0,0,0,0,0,0,307,10,PP,"1,2","0,2",0,0,0,0,0,"17,8",0,0,"6,9","60,7",0,0,"0,6",0,"0,2","0,4",4,"0,2",0,0,"7,5",0,0,"0,4",0,0,0,0,0,0,0,0,0,0,"Sección 3,Distrito 1"
2901501004,Antequera,1004,4,1,451,6,4,1,1,1,0,0,155,1,0,51,173,0,0,5,2,0,0,23,4,0,0,21,0,0,2,0,0,0,0,1,0,0,0,0,0,173,10,PP,"1,3","0,9","0,2","0,2","0,2",0,0,"34,4","0,2",0,"11,3","38,4",0,0,"1,1","0,4",0,0,"5,1","0,9",0,0,"4,7",0,0,"0,4",0,0,0,0,"0,2",0,0,0,0,0,"Sección 4,Distrito 1"
2901501005,Antequera,1005,5,1,809,5,1,2,0,3,0,0,219,5,1,88,382,0,0,19,2,0,0,25,3,0,0,48,0,0,4,0,1,0,0,0,0,0,0,1,0,382,10,PP,"0,6","0,1","0,2",0,"0,4",0,0,"27,1","0,6","0,1","10,9","47,2",0,0,"2,3","0,2",0,0,"3,1","0,4",0,0,"5,9",0,0,"0,5",0,"0,1",0,0,0,0,0,0,"0,1",0,"Sección 5,Distrito 1"
2901501006,Antequera,1006,6,1,499,2,2,2,0,0,1,0,129,3,0,60,238,0,0,7,1,0,2,14,2,0,0,30,0,2,4,0,0,0,0,0,0,0,0,0,0,238,10,PP,"0,4","0,4","0,4",0,0,"0,2",0,"25,9","0,6",0,12,"47,7",0,0,"1,4","0,2",0,"0,4","2,8","0,4",0,0,6,0,"0,4","0,8",0,0,0,0,0,0,0,0,0,0,"Sección 6,Distrito 1"
2901501007,Antequera,1007,7,1,257,4,1,1,0,0,0,0,98,1,0,15,103,0,0,5,0,0,0,9,5,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,103,10,PP,"1,6","0,4","0,4",0,0,0,0,"38,1","0,4",0,"5,8","40,1",0,0,"1,9",0,0,0,"3,5","1,9",0,0,"5,4",0,0,0,0,0,0,0,"0,4",0,0,0,0,0,"Sección 7,Distrito 1"
2901501008,Antequera,1008,8,1,488,1,4,2,1,4,0,0,144,0,1,35,244,1,0,3,0,2,0,14,8,0,0,16,0,1,4,0,0,0,0,2,1,0,0,0,0,244,10,PP,"0,2","0,8","0,4","0,2","0,8",0,0,"29,5",0,"0,2","7,2",50,"0,2",0,"0,6",0,"0,4",0,"2,9","1,6",0,0,"3,3",0,"0,2","0,8",0,0,0,0,"0,4","0,2",0,0,0,0,"Sección 8,Distrito 1"
2901501009,Antequera,1009,9,1,721,8,2,3,0,4,0,0,195,2,1,56,334,1,0,17,3,2,0,31,14,1,0,39,0,0,7,0,0,0,0,0,0,0,0,1,0,334,10,PP,"1,1","0,3","0,4",0,"0,6",0,0,27,"0,3","0,1","7,8","46,3","0,1",0,"2,4","0,4","0,3",0,"4,3","1,9","0,1",0,"5,4",0,0,1,0,0,0,0,0,0,0,0,"0,1",0,"Sección 9,Distrito 1"
2901501010,Antequera,1010,10,1,275,4,6,0,0,3,0,0,117,0,0,34,77,0,0,6,0,1,0,8,1,0,0,13,0,0,4,0,0,0,0,0,1,0,0,0,0,117,6,PSOE,"1,5","2,2",0,0,"1,1",0,0,"42,5",0,0,"12,4",28,0,0,"2,2",0,"0,4",0,"2,9","0,4",0,0,"4,7",0,0,"1,5",0,0,0,0,0,"0,4",0,0,0,0,"Sección 10,Distrito 1"
2901501011,Antequera,1011,11,1,755,9,0,1,0,1,0,0,161,6,0,77,400,1,0,13,1,0,0,14,2,0,0,58,0,0,8,0,0,1,0,0,0,1,0,0,1,400,10,PP,"1,2",0,"0,1",0,"0,1",0,0,"21,3","0,8",0,"10,2",53,"0,1",0,"1,7","0,1",0,0,"1,9","0,3",0,0,"7,7",0,0,"1,1",0,0,"0,1",0,0,0,"0,1",0,0,"0,1","Sección 11,Distrito 1"
2901502001,Antequera,2001,1,2,548,2,6,1,0,2,0,2,192,1,1,39,231,1,0,14,0,3,0,25,2,0,0,22,0,0,3,0,0,0,0,0,0,0,0,1,0,231,10,PP,"0,4","1,1","0,2",0,"0,4",0,"0,4",35,"0,2","0,2","7,1","42,2","0,2",0,"2,6",0,"0,5",0,"4,6","0,4",0,0,4,0,0,"0,5",0,0,0,0,0,0,0,0,"0,2",0,"Sección 1,Distrito 2"
2901502002,Antequera,2002,2,2,329,3,8,1,0,1,0,0,163,0,0,30,87,0,0,2,0,0,1,14,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,163,6,PSOE,"0,9","2,4","0,3",0,"0,3",0,0,"49,5",0,0,"9,1","26,4",0,0,"0,6",0,0,"0,3","4,3","0,3",0,0,"5,5",0,0,0,0,0,0,0,0,0,0,0,0,0,"Sección 2,Distrito 2"
2901502003,Antequera,2003,3,2,689,7,7,0,0,0,2,0,192,2,0,51,348,0,0,6,0,2,0,32,4,0,0,30,0,1,4,0,0,0,0,1,0,0,0,0,0,348,10,PP,1,1,0,0,0,"0,3",0,"27,9","0,3",0,"7,4","50,5",0,0,"0,9",0,"0,3",0,"4,6","0,6",0,0,"4,4",0,"0,1","0,6",0,0,0,0,"0,1",0,0,0,0,0,"Sección 3,Distrito 2"
2901502004,Antequera,2004,4,2,328,2,4,1,0,0,0,0,128,2,0,32,121,0,2,3,0,0,0,8,5,0,0,16,1,0,1,0,0,0,1,0,0,0,0,1,0,128,6,PSOE,"0,6","1,2","0,3",0,0,0,0,39,"0,6",0,"9,8","36,9",0,"0,6","0,9",0,0,0,"2,4","1,5",0,0,"4,9","0,3",0,"0,3",0,0,0,"0,3",0,0,0,0,"0,3",0,"Sección 4,Distrito 2"
2901502005,Antequera,2005,5,2,333,1,5,0,0,2,0,0,139,1,0,33,101,0,0,12,1,0,0,16,2,0,0,15,0,0,3,0,1,0,0,1,0,0,0,0,0,139,6,PSOE,"0,3","1,5",0,0,"0,6",0,0,"41,7","0,3",0,"9,9","30,3",0,0,"3,6","0,3",0,0,"4,8","0,6",0,0,"4,5",0,0,"0,9",0,"0,3",0,0,"0,3",0,0,0,0,0,"Sección 5,Distrito 2"
2901502006,Antequera,2006,6,2,413,5,8,0,0,0,1,0,206,0,1,30,115,0,0,8,0,0,0,10,1,0,0,22,0,1,4,0,0,0,0,0,1,0,0,0,0,206,6,PSOE,"1,2","1,9",0,0,0,"0,2",0,"49,9",0,"0,2","7,3","27,8",0,0,"1,9",0,0,0,"2,4","0,2",0,0,"5,3",0,"0,2",1,0,0,0,0,0,"0,2",0,0,0,0,"Sección 6,Distrito 2"
2901503001,Antequera,3001,1,3,406,5,6,0,0,2,0,0,135,4,0,36,176,0,0,5,0,0,2,19,1,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,176,10,PP,"1,2","1,5",0,0,"0,5",0,0,"33,3",1,0,"8,9","43,3",0,0,"1,2",0,0,"0,5","4,7","0,2",0,0,"3,4",0,0,"0,2",0,0,0,0,0,0,0,0,0,0,"Sección 1,Distrito 3"
2901503002,Antequera,3002,2,3,442,3,0,0,0,0,0,0,188,3,0,45,158,0,0,6,0,1,0,9,2,0,0,19,0,0,2,1,0,0,0,4,1,0,0,0,0,188,6,PSOE,"0,7",0,0,0,0,0,0,"42,5","0,7",0,"10,2","35,7",0,0,"1,4",0,"0,2",0,2,"0,5",0,0,"4,3",0,0,"0,5","0,2",0,0,0,"0,9","0,2",0,0,0,0,"Sección 2,Distrito 3"
2901503003,Antequera,3003,3,3,402,6,5,0,0,0,0,0,220,0,0,29,98,0,0,8,0,1,0,12,4,1,0,15,1,0,0,0,0,0,0,2,0,0,0,0,0,220,6,PSOE,"1,5","1,2",0,0,0,0,0,"54,7",0,0,"7,2","24,4",0,0,2,0,"0,2",0,3,1,"0,2",0,"3,7","0,2",0,0,0,0,0,0,"0,5",0,0,0,0,0,"Sección 3,Distrito 3"
2901503004,Antequera,3004,4,3,922,9,7,1,0,5,0,0,178,4,2,97,530,0,0,12,1,0,0,21,4,2,0,37,1,0,11,0,0,0,0,0,0,0,0,0,0,530,10,PP,1,"0,8","0,1",0,"0,5",0,0,"19,3","0,4","0,2","10,5","57,5",0,0,"1,3","0,1",0,0,"2,3","0,4","0,2",0,4,"0,1",0,"1,2",0,0,0,0,0,0,0,0,0,0,"Sección 4,Distrito 3"
2901503005,Antequera,3005,5,3,708,3,3,1,0,1,2,0,158,2,0,67,391,0,1,10,1,5,0,11,8,0,1,29,0,6,6,0,2,0,0,0,0,0,0,0,0,391,10,PP,"0,4","0,4","0,1",0,"0,1","0,3",0,"22,3","0,3",0,"9,5","55,2",0,"0,1","1,4","0,1","0,7",0,"1,6","1,1",0,"0,1","4,1",0,"0,8","0,8",0,"0,3",0,0,0,0,0,0,0,0,"Sección 5,Distrito 3"
2901503006,Antequera,3006,6,3,693,2,4,1,0,1,0,0,140,3,0,79,392,1,0,5,4,2,0,15,2,0,0,32,0,1,4,0,0,1,1,3,0,0,0,0,0,392,10,PP,"0,3","0,6","0,1",0,"0,1",0,0,"20,2","0,4",0,"11,4","56,6","0,1",0,"0,7","0,6","0,3",0,"2,2","0,3",0,0,"4,6",0,"0,1","0,6",0,0,"0,1","0,1","0,4",0,0,0,0,0,"Sección 6,Distrito 3"
2901503007,Antequera,3007,7,3,353,0,1,0,0,0,0,0,101,2,0,49,135,0,0,11,0,0,0,24,4,0,0,19,0,0,3,0,2,0,0,1,0,0,0,1,0,135,10,PP,0,"0,3",0,0,0,0,0,"28,6","0,6",0,"13,9","38,2",0,0,"3,1",0,0,0,"6,8","1,1",0,0,"5,4",0,0,"0,8",0,"0,6",0,0,"0,3",0,0,0,"0,3",0,"Sección 7,Distrito 3"
2901503008,Antequera,3008,8,3,312,4,5,0,1,0,0,0,107,1,1,43,95,1,0,1,0,0,0,9,3,0,0,34,0,0,5,0,1,0,0,1,0,0,0,0,0,107,6,PSOE,"1,3","1,6",0,"0,3",0,0,0,"34,3","0,3","0,3","13,8","30,4","0,3",0,"0,3",0,0,0,"2,9",1,0,0,"10,9",0,0,"1,6",0,"0,3",0,0,"0,3",0,0,0,0,0,"Sección 8,Distrito 3"
2901504001,Antequera,4001,1,4,362,6,4,0,0,0,0,0,123,0,0,57,136,0,0,8,0,1,1,6,1,1,0,16,0,0,1,0,0,0,0,1,0,0,0,0,0,136,10,PP,"1,7","1,1",0,0,0,0,0,34,0,0,"15,7","37,6",0,0,"2,2",0,"0,3","0,3","1,7","0,3","0,3",0,"4,4",0,0,"0,3",0,0,0,0,"0,3",0,0,0,0,0,"Sección 1,Distrito 4"
2901504002,Antequera,4002,2,4,429,5,3,0,0,0,0,0,107,2,3,65,185,0,0,7,0,0,0,14,1,0,2,30,0,0,3,0,0,0,0,0,0,0,0,1,1,185,10,PP,"1,2","0,7",0,0,0,0,0,"24,9","0,5","0,7","15,2","43,1",0,0,"1,6",0,0,0,"3,3","0,2",0,"0,5",7,0,0,"0,7",0,0,0,0,0,0,0,0,"0,2","0,2","Sección 2,Distrito 4"
2901505004,Antequera,5004,4,5,362,0,0,0,0,0,0,0,127,0,0,64,134,0,0,2,0,1,1,12,2,0,0,15,0,0,3,0,0,0,1,0,0,0,0,0,0,134,10,PP,0,0,0,0,0,0,0,"35,1",0,0,"17,7",37,0,0,"0,6",0,"0,3","0,3","3,3","0,6",0,0,"4,1",0,0,"0,8",0,0,0,"0,3",0,0,0,0,0,0,"Sección 4,Distrito 5"
2901506002,Antequera,6002,2,6,371,1,5,3,1,0,0,0,120,1,0,55,127,0,0,10,0,0,0,15,2,0,0,26,1,0,1,0,0,0,0,3,0,0,0,0,0,127,10,PP,"0,3","1,3","0,8","0,3",0,0,0,"32,3","0,3",0,"14,8","34,2",0,0,"2,7",0,0,0,4,"0,5",0,0,7,"0,3",0,"0,3",0,0,0,0,"0,8",0,0,0,0,0,"Sección 2,Distrito 6"
2901506003,Antequera,6003,3,6,536,2,12,0,0,1,1,0,335,2,0,46,97,0,0,5,0,0,0,13,4,0,0,16,0,0,1,0,0,0,0,1,0,0,0,0,0,335,6,PSOE,"0,4","2,2",0,0,"0,2","0,2",0,"62,5","0,4",0,"8,6","18,1",0,0,"0,9",0,0,0,"2,4","0,7",0,0,3,0,0,"0,2",0,0,0,0,"0,2",0,0,0,0,0,"Sección 3,Distrito 6"
2901601001,Árchez,1001,1,1,145,2,0,0,0,0,0,0,53,0,1,11,63,0,0,1,0,0,0,4,1,0,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,63,10,PP,"1,4",0,0,0,0,0,0,"36,6",0,"0,7","7,6","43,4",0,0,"0,7",0,0,0,"2,8","0,7",0,0,"4,8",0,0,0,"0,7",0,0,0,"0,7",0,0,0,0,0,"Sección 1,Distrito 1"
2901701001,Archidona,1001,1,1,710,3,9,2,0,3,0,0,257,4,1,55,260,4,0,10,0,1,5,64,2,0,0,24,0,0,3,0,0,0,1,0,1,0,0,0,1,260,10,PP,"0,4","1,3","0,3",0,"0,4",0,0,"36,2","0,6","0,1","7,7","36,6","0,6",0,"1,4",0,"0,1","0,7",9,"0,3",0,0,"3,4",0,0,"0,4",0,0,0,"0,1",0,"0,1",0,0,0,"0,1","Sección 1,Distrito 1"
2901701002,Archidona,1002,2,1,422,1,9,1,0,2,1,0,131,0,0,29,157,0,0,14,0,1,1,45,2,0,0,24,0,0,2,0,0,1,0,1,0,0,0,0,0,157,10,PP,"0,2","2,1","0,2",0,"0,5","0,2",0,31,0,0,"6,9","37,2",0,0,"3,3",0,"0,2","0,2","10,7","0,5",0,0,"5,7",0,0,"0,5",0,0,"0,2",0,"0,2",0,0,0,0,0,"Sección 2,Distrito 1"
2901701003,Archidona,1003,3,1,395,2,8,1,0,0,0,0,142,1,0,33,150,0,0,1,1,0,0,23,2,0,0,29,0,0,0,0,1,0,0,0,0,1,0,0,0,150,10,PP,"0,5",2,"0,3",0,0,0,0,"35,9","0,3",0,"8,4",38,0,0,"0,3","0,3",0,0,"5,8","0,5",0,0,"7,3",0,0,0,0,"0,3",0,0,0,0,"0,3",0,0,0,"Sección 3,Distrito 1"
2901701004,Archidona,1004,4,1,622,4,4,0,0,3,0,0,212,0,1,58,246,1,0,9,0,3,0,48,2,0,0,27,0,0,2,0,0,0,0,1,0,0,0,0,1,246,10,PP,"0,6","0,6",0,0,"0,5",0,0,"34,1",0,"0,2","9,3","39,5","0,2",0,"1,4",0,"0,5",0,"7,7","0,3",0,0,"4,3",0,0,"0,3",0,0,0,0,"0,2",0,0,0,0,"0,2","Sección 4,Distrito 1"
